@relation data

@attribute Label {ECKE,FRONTAL,KANTE}
@attribute AngleLeft numeric
@attribute DistLeft numeric
@attribute AngleRight numeric
@attribute DistRight numeric

@data
ECKE,33,3.9530400335356717,10,3.155264503013953
ECKE,34,3.9530400335356717,10,3.141563225629028
ECKE,34,3.9530400335356717,10,3.141563225629028
ECKE,34,3.9530400335356717,10,3.141563225629028
ECKE,34,3.9530400335356717,10,3.1484323649558803
ECKE,34,3.9530400335356717,10,3.1484323649558803
ECKE,34,3.9530400335356717,10,3.150713839678943
ECKE,34,3.9530400335356717,10,3.150713839678943
ECKE,34,3.9530400335356717,10,3.150713839678943
ECKE,34,3.9530400335356717,10,3.1369630841452647
ECKE,34,3.9530400335356717,10,3.1369630841452647
ECKE,34,3.9530400335356717,10,3.146146778986946
ECKE,34,3.9530400335356717,10,3.146146778986946
ECKE,33,3.9230542125036436,10,3.150713839678943
ECKE,33,3.9230542125036436,10,3.150713839678943
ECKE,33,3.9230542125036436,10,3.150713839678943
ECKE,34,3.9530400335356717,10,3.146146778986946
ECKE,34,3.9530400335356717,10,3.146146778986946
ECKE,34,3.9530400335356717,10,3.150713839678943
ECKE,34,3.9530400335356717,10,3.150713839678943
ECKE,34,3.9530400335356717,10,3.150713839678943
ECKE,34,3.9530400335356717,10,3.146146778986946
ECKE,34,3.9530400335356717,10,3.146146778986946
ECKE,34,3.9530400335356717,10,3.146146778986946
ECKE,33,3.9530400335356717,10,3.150713839678943
ECKE,33,3.9530400335356717,10,3.150713839678943
ECKE,33,3.9530400335356717,10,3.150713839678943
ECKE,33,3.9530400335356717,10,3.155264503013953
ECKE,33,3.9530400335356717,10,3.155264503013953
ECKE,33,3.9530400335356717,10,3.155264503013953
ECKE,33,3.9530400335356717,10,3.155264503013953
ECKE,33,3.9530400335356717,10,3.155264503013953
ECKE,34,3.9530400335356717,10,3.1597988641495505
ECKE,34,3.9530400335356717,10,3.1597988641495505
ECKE,34,3.9530400335356717,10,3.1597988641495505
ECKE,32,3.9215584263876764,10,3.16657004701446
ECKE,32,3.9215584263876764,10,3.16657004701446
ECKE,32,3.9215584263876764,10,3.16657004701446
ECKE,33,3.9530400335356717,10,3.1688190596974124
ECKE,33,3.9530400335356717,10,3.1688190596974124
ECKE,33,3.9530400335356717,10,3.155264503013953
ECKE,33,3.9530400335356717,10,3.155264503013953
ECKE,33,3.9530400335356717,10,3.155264503013953
ECKE,34,3.9530400335356717,10,3.1369630841452647
ECKE,34,3.9530400335356717,10,3.1369630841452647
ECKE,34,3.9530400335356717,10,3.1369630841452647
ECKE,33,3.9530400335356717,10,3.1597988641495505
ECKE,33,3.9530400335356717,10,3.1597988641495505
ECKE,33,3.9530400335356717,10,3.1597988641495505
ECKE,33,3.929040288774061,10,3.150713839678943
ECKE,33,3.929040288774061,10,3.150713839678943
ECKE,33,3.929040288774061,10,3.150713839678943
ECKE,32,3.929040288774061,10,3.141563225629028
ECKE,32,3.929040288774061,10,3.141563225629028
ECKE,33,3.9410281022039584,10,3.164317018092234
ECKE,33,3.9410281022039584,10,3.164317018092234
ECKE,33,3.9410281022039584,10,3.164317018092234
ECKE,33,3.9215584263876764,10,3.155264503013953
ECKE,33,3.9215584263876764,10,3.155264503013953
ECKE,33,3.9215584263876764,10,3.155264503013953
ECKE,35,3.92754331462163,8,3.16657004701446
ECKE,35,3.92754331462163,8,3.16657004701446
ECKE,35,3.92754331462163,8,3.16657004701446
ECKE,42,3.9983648459270995,7,3.2805238661839837
ECKE,42,3.9983648459270995,7,3.2805238661839837
ECKE,44,4.009018528688017,6,3.2450955934564547
ECKE,44,4.009018528688017,6,3.2450955934564547
ECKE,44,4.009018528688017,6,3.2450955934564547
ECKE,44,3.9938089843749935,6,3.2366105739592115
ECKE,44,3.9938089843749935,6,3.2366105739592115
ECKE,44,3.9938089843749935,6,3.2366105739592115
ECKE,42,3.980174940273997,7,3.219464966396643
ECKE,42,3.980174940273997,7,3.219464966396643
ECKE,37,3.9335331385029946,8,3.109008519788773
ECKE,37,3.9335331385029946,8,3.109008519788773
ECKE,37,3.9335331385029946,8,3.109008519788773
ECKE,31,3.8752884083151002,9,3.031368052133928
ECKE,31,3.8752884083151002,9,3.031368052133928
ECKE,31,3.8752884083151002,9,3.031368052133928
ECKE,25,3.827557830466006,12,2.9542101712110025
ECKE,25,3.827557830466006,12,2.9542101712110025
ECKE,25,3.827557830466006,12,2.9542101712110025
ECKE,22,3.815599709217352,13,2.897498333162588
ECKE,22,3.815599709217352,13,2.897498333162588
ECKE,18,3.843977614375035,18,3.0061359984739795
ECKE,18,3.843977614375035,18,3.0061359984739795
ECKE,18,3.843977614375035,18,3.0061359984739795
ECKE,15,3.843977614375035,23,3.1597988641495505
ECKE,15,3.843977614375035,23,3.1597988641495505
ECKE,15,3.843977614375035,23,3.1597988641495505
ECKE,16,3.8066191162109675,21,3.1137102031544543
ECKE,16,3.8066191162109675,21,3.1137102031544543
ECKE,16,3.8066191162109675,21,3.1137102031544543
ECKE,19,3.6849732915590323,17,3.0263596890734163
ECKE,19,3.6849732915590323,17,3.0263596890734163
ECKE,23,3.628324573304795,14,3.0061359984739795
ECKE,23,3.628324573304795,14,3.0061359984739795
ECKE,23,3.628324573304795,14,3.0061359984739795
ECKE,28,3.599356643129127,10,2.9568539019244326
ECKE,28,3.599356643129127,10,2.9568539019244326
ECKE,28,3.599356643129127,10,2.9568539019244326
ECKE,34,3.6009786553090066,7,2.9435843026065527
ECKE,34,3.6009786553090066,7,2.9435843026065527
ECKE,34,3.6009786553090066,7,2.9435843026065527
ECKE,41,3.6042180590785478,4,2.932876311871212
ECKE,41,3.6042180590785478,4,2.932876311871212
ECKE,40,3.6122900652014494,4,2.9594925633877267
ECKE,40,3.6122900652014494,4,2.9594925633877267
ECKE,40,3.6122900652014494,4,2.9594925633877267
ECKE,38,3.62672749186585,5,2.9382406233156075
ECKE,38,3.62672749186585,5,2.9382406233156075
ECKE,38,3.62672749186585,5,2.9382406233156075
ECKE,32,3.641052324274355,8,2.988186878938393
ECKE,32,3.641052324274355,8,2.988186878938393
ECKE,25,3.623529149500996,13,3.0683375329280693
ECKE,25,3.623529149500996,13,3.0683375329280693
ECKE,25,3.623529149500996,13,3.0683375329280693
ECKE,21,3.641052324274355,17,3.146146778986946
ECKE,21,3.641052324274355,17,3.146146778986946
ECKE,21,3.641052324274355,17,3.146146778986946
ECKE,19,3.674077734712398,19,3.164317018092234
ECKE,19,3.674077734712398,19,3.164317018092234
ECKE,19,3.674077734712398,19,3.164317018092234
ECKE,19,3.6678275103373466,19,3.1369630841452647
ECKE,19,3.6678275103373466,19,3.1369630841452647
ECKE,21,3.5830495014388646,16,3.0363575897623036
ECKE,21,3.5830495014388646,16,3.0363575897623036
ECKE,21,3.5830495014388646,16,3.0363575897623036
ECKE,24,3.5582762790317304,12,2.930186387281964
ECKE,24,3.5582762790317304,12,2.930186387281964
ECKE,24,3.5582762790317304,12,2.930186387281964
ECKE,30,3.62672749186585,7,2.8326738122207757
ECKE,30,3.62672749186585,7,2.8326738122207757
ECKE,30,3.62672749186585,7,2.8326738122207757
ECKE,38,3.7826057921797798,4,2.7768763455796375
ECKE,38,3.7826057921797798,4,2.7768763455796375
ECKE,41,3.864853422961758,3,2.788797089826062
ECKE,41,3.864853422961758,3,2.788797089826062
ECKE,41,3.864853422961758,3,2.788797089826062
ECKE,47,3.9620671269958763,2,2.8326738122207757
ECKE,47,3.9620671269958763,2,2.8326738122207757
ECKE,47,3.9620671269958763,2,2.8326738122207757
ECKE,42,3.948532487727988,3,2.7768763455796375
ECKE,42,3.948532487727988,3,2.7768763455796375
ECKE,42,3.948532487727988,3,2.7768763455796375
ECKE,31,3.8335312306051037,6,2.6716536002236637
ECKE,31,3.8335312306051037,6,2.6716536002236637
ECKE,25,3.738745672448019,10,2.764861229296912
ECKE,25,3.738745672448019,10,2.764861229296912
ECKE,25,3.738745672448019,10,2.764861229296912
ECKE,18,3.647384583163074,17,2.9959086171024296
ECKE,18,3.647384583163074,17,2.9959086171024296
ECKE,18,3.647384583163074,17,2.9959086171024296
ECKE,14,3.6362894631364213,25,3.240860322128981
ECKE,14,3.6362894631364213,25,3.240860322128981
ECKE,14,3.6362894631364213,25,3.240860322128981
ECKE,14,3.6771961569279767,27,3.300901149335985
ECKE,14,3.6771961569279767,27,3.300901149335985
ECKE,16,3.5731866243359747,22,3.1844506865830198
ECKE,16,3.5731866243359747,22,3.1844506865830198
ECKE,16,3.5731866243359747,22,3.1844506865830198
ECKE,21,3.476116566828736,15,3.048749721470159
ECKE,21,3.476116566828736,15,3.048749721470159
ECKE,21,3.476116566828736,15,3.048749721470159
ECKE,29,3.519493301849849,9,2.9647547291377805
ECKE,29,3.519493301849849,9,2.9647547291377805
ECKE,29,3.519493301849849,9,2.9647547291377805
ECKE,36,3.621927869529003,5,2.8780759560443983
ECKE,36,3.621927869529003,5,2.8780759560443983
ECKE,45,3.728074923781932,2,2.841295241961035
ECKE,45,3.728074923781932,2,2.841295241961035
ECKE,45,3.728074923781932,2,2.841295241961035
ECKE,47,3.7630065751011443,2,2.838427058363351
ECKE,47,3.7630065751011443,2,2.838427058363351
ECKE,47,3.7630065751011443,2,2.838427058363351
ECKE,40,3.734177048488391,4,2.7947223372588326
ECKE,40,3.734177048488391,4,2.7947223372588326
ECKE,40,3.734177048488391,4,2.7947223372588326
ECKE,29,3.703534052755032,8,2.818191626133654
ECKE,29,3.703534052755032,8,2.818191626133654
ECKE,29,3.703534052755032,8,2.818191626133654
ECKE,22,3.781101264468049,14,2.932876311871212
ECKE,22,3.781101264468049,14,2.932876311871212
ECKE,16,3.8931824734077054,21,3.1300315599926307
ECKE,16,3.8931824734077054,21,3.1300315599926307
ECKE,16,3.8931824734077054,21,3.1300315599926307
ECKE,15,3.9365300538830184,25,3.2280672781030404
ECKE,15,3.9365300538830184,25,3.2280672781030404
ECKE,15,3.9365300538830184,25,3.2280672781030404
ECKE,18,3.7750782091133317,19,3.0634679557714435
ECKE,18,3.7750782091133317,19,3.0634679557714435
ECKE,18,3.7750782091133317,19,3.0634679557714435
ECKE,25,3.63787840399398,11,2.8836522134957647
ECKE,25,3.63787840399398,11,2.8836522134957647
ECKE,30,3.6090657580166834,7,2.8326738122207757
ECKE,30,3.6090657580166834,7,2.8326738122207757
ECKE,30,3.6090657580166834,7,2.8326738122207757
ECKE,37,3.6058354699789703,4,2.821099438089675
ECKE,37,3.6058354699789703,4,2.821099438089675
ECKE,37,3.6058354699789703,4,2.821099438089675
ECKE,37,3.5879585287712956,4,2.8123588483186666
ECKE,37,3.5879585287712956,4,2.8123588483186666
ECKE,37,3.5879585287712956,4,2.8123588483186666
ECKE,38,3.5846874811685723,4,2.8006243091680005
ECKE,38,3.5846874811685723,4,2.8006243091680005
ECKE,37,3.5698854306011043,4,2.8123588483186666
ECKE,37,3.5698854306011043,4,2.8123588483186666
ECKE,37,3.5698854306011043,4,2.8123588483186666
ECKE,33,3.4148009519412454,4,2.7436051364357468
ECKE,33,3.4148009519412454,4,2.7436051364357468
ECKE,33,3.4148009519412454,4,2.7436051364357468
ECKE,28,3.182229456772262,4,2.6063603416828016
ECKE,28,3.182229456772262,4,2.6063603416828016
ECKE,28,3.182229456772262,4,2.6063603416828016
ECKE,27,3.177775184560005,4,2.5828869877160514
ECKE,27,3.177775184560005,4,2.5828869877160514
ECKE,27,3.177775184560005,4,2.5828869877160514
ECKE,30,3.3735243698009896,4,2.6748506361415707
ECKE,30,3.3735243698009896,4,2.6748506361415707
ECKE,34,3.6803102175668982,6,2.826897973690251
ECKE,34,3.6803102175668982,6,2.826897973690251
ECKE,34,3.6803102175668982,6,2.826897973690251
ECKE,35,3.766027846619963,7,2.9594925633877267
ECKE,35,3.766027846619963,7,2.9594925633877267
ECKE,36,3.691176143829651,6,2.891976024945791
ECKE,36,3.691176143829651,6,2.891976024945791
ECKE,37,3.5814098714080274,4,2.869670736836696
ECKE,37,3.5814098714080274,4,2.869670736836696
ECKE,37,3.5814098714080274,4,2.869670736836696
ECKE,46,3.512642350658197,3,2.897498333162588
ECKE,46,3.512642350658197,3,2.897498333162588
ECKE,46,3.512642350658197,3,2.897498333162588
ECKE,48,3.543220299130681,2,2.9274912664639885
ECKE,48,3.543220299130681,2,2.9274912664639885
ECKE,48,3.543220299130681,2,2.9274912664639885
ECKE,41,3.5944812493466713,3,2.869670736836696
ECKE,41,3.5944812493466713,3,2.869670736836696
ECKE,32,3.6171154799793754,6,2.818191626133654
ECKE,32,3.6171154799793754,6,2.818191626133654
ECKE,32,3.6171154799793754,6,2.818191626133654
ECKE,24,3.6973628699390417,12,2.8640398843919
ECKE,24,3.6973628699390417,12,2.8640398843919
ECKE,24,3.6973628699390417,12,2.8640398843919
ECKE,16,3.8529263116104318,21,3.1137102031544543
ECKE,16,3.8529263116104318,21,3.1137102031544543
ECKE,16,3.8529263116104318,21,3.1137102031544543
ECKE,17,3.8066191162109675,19,3.0731890229961607
ECKE,17,3.8066191162109675,19,3.0731890229961607
ECKE,22,3.698907100111697,15,3.0061359984739795
ECKE,22,3.698907100111697,15,3.0061359984739795
ECKE,22,3.698907100111697,15,3.0061359984739795
ECKE,28,3.6458034426080133,9,2.932876311871212
ECKE,28,3.6458034426080133,9,2.932876311871212
ECKE,28,3.6458034426080133,9,2.932876311871212
ECKE,35,3.6489644566070183,6,2.913937272367974
ECKE,35,3.6489644566070183,6,2.913937272367974
ECKE,35,3.6489644566070183,6,2.913937272367974
ECKE,39,3.6756374956241586,5,2.919374599091981
ECKE,39,3.6756374956241586,5,2.919374599091981
ECKE,42,3.709690272726661,3,2.8780759560443983
ECKE,42,3.709690272726661,3,2.8780759560443983
ECKE,42,3.709690272726661,3,2.8780759560443983
ECKE,41,3.709690272726661,4,2.838427058363351
ECKE,41,3.709690272726661,4,2.838427058363351
ECKE,41,3.709690272726661,4,2.838427058363351
ECKE,33,3.6615589525030146,5,2.7033402483968985
ECKE,33,3.6615589525030146,5,2.7033402483968985
ECKE,33,3.6615589525030146,5,2.7033402483968985
ECKE,25,3.708152588848023,9,2.7405444800000396
ECKE,25,3.708152588848023,9,2.7405444800000396
ECKE,25,3.708152588848023,9,2.7405444800000396
ECKE,20,3.750897217744125,12,2.8065031110672294
ECKE,20,3.750897217744125,12,2.8065031110672294
ECKE,17,3.7871165456724327,17,2.9274912664639885
ECKE,17,3.7871165456724327,17,2.9274912664639885
ECKE,17,3.7871165456724327,17,2.9274912664639885
ECKE,19,3.6849732915590323,14,2.8326738122207757
ECKE,19,3.6849732915590323,14,2.8326738122207757
ECKE,19,3.6849732915590323,14,2.8326738122207757
ECKE,24,3.5263117994962414,10,2.803566599780197
ECKE,24,3.5263117994962414,10,2.803566599780197
ECKE,29,3.4018116668900973,6,2.7557874494689827
ECKE,29,3.4018116668900973,6,2.7557874494689827
ECKE,29,3.4018116668900973,6,2.7557874494689827
ECKE,35,3.369704575408022,4,2.788797089826062
ECKE,35,3.369704575408022,4,2.788797089826062
ECKE,35,3.369704575408022,4,2.788797089826062
ECKE,41,3.352370614119579,2,2.7798653458872025
ECKE,41,3.352370614119579,2,2.7798653458872025
ECKE,43,3.3620300813774975,2,2.809433856194687
ECKE,43,3.3620300813774975,2,2.809433856194687
ECKE,43,3.3620300813774975,2,2.809433856194687
ECKE,40,3.365873175057473,2,2.7436051364357468
ECKE,40,3.365873175057473,2,2.7436051364357468
ECKE,40,3.365873175057473,2,2.7436051364357468
ECKE,30,3.375429942025818,4,2.6490956648528368
ECKE,30,3.375429942025818,4,2.6490956648528368
ECKE,30,3.375429942025818,4,2.6490956648528368
ECKE,26,3.388689229942983,6,2.62950893135897
ECKE,26,3.388689229942983,6,2.62950893135897
ECKE,23,3.4055363169183863,8,2.636063823266511
ECKE,23,3.4055363169183863,8,2.636063823266511
ECKE,23,3.4055363169183863,8,2.636063823266511
ECKE,21,3.434952499243991,10,2.6425926979749192
ECKE,21,3.434952499243991,10,2.6425926979749192
ECKE,21,3.434952499243991,10,2.6425926979749192
ECKE,19,3.5532741577182776,12,2.731326109280957
ECKE,19,3.5532741577182776,12,2.731326109280957
ECKE,19,3.5532741577182776,12,2.731326109280957
ECKE,20,3.544900602683711,12,2.722052855303872
ECKE,20,3.544900602683711,12,2.722052855303872
ECKE,21,3.399945271227466,9,2.6555728331177306
ECKE,21,3.399945271227466,9,2.6555728331177306
ECKE,21,3.399945271227466,9,2.6555728331177306
ECKE,23,3.2618937492443933,7,2.622927912732507
ECKE,23,3.2618937492443933,7,2.622927912732507
ECKE,23,3.2618937492443933,7,2.622927912732507
ECKE,25,3.0971785848351487,4,2.6063603416828016
ECKE,25,3.0971785848351487,4,2.6063603416828016
ECKE,25,3.0971785848351487,4,2.6063603416828016
ECKE,24,3.0683375329280693,5,2.6130071572480915
ECKE,24,3.0683375329280693,5,2.6130071572480915
ECKE,20,2.9830144837514467,6,2.70960251674299
ECKE,20,2.9830144837514467,6,2.70960251674299
ECKE,20,2.9830144837514467,6,2.70960251674299
ECKE,18,2.9752187854214753,10,2.9435843026065527
ECKE,18,2.9752187854214753,10,2.9435843026065527
ECKE,18,2.9752187854214753,10,2.9435843026065527
ECKE,15,2.889206813894532,17,3.4055363169183863
ECKE,15,2.889206813894532,17,3.4055363169183863
ECKE,15,2.889206813894532,17,3.4055363169183863
ECKE,14,2.7588180162517233,17,3.483148609366097
ECKE,14,2.7588180162517233,17,3.483148609366097
ECKE,14,2.722052855303872,17,3.4901447620882067
ECKE,14,2.722052855303872,17,3.4901447620882067
ECKE,14,2.722052855303872,17,3.4901447620882067
ECKE,15,2.7557874494689827,17,3.4778779782997304
ECKE,15,2.7557874494689827,17,3.4778779782997304
ECKE,15,2.7557874494689827,17,3.4778779782997304
ECKE,15,2.821099438089675,15,3.300901149335985
ECKE,15,2.821099438089675,15,3.300901149335985
ECKE,20,3.1137102031544543,8,2.803566599780197
ECKE,20,3.1137102031544543,8,2.803566599780197
ECKE,20,3.1137102031544543,8,2.803566599780197
ECKE,26,3.3445891046083176,6,2.5625048971339766
ECKE,26,3.3445891046083176,6,2.5625048971339766
ECKE,26,3.3445891046083176,6,2.5625048971339766
ECKE,29,3.4953687208610233,3,2.3638652554630255
ECKE,29,3.4953687208610233,3,2.3638652554630255
ECKE,29,3.4953687208610233,3,2.3638652554630255
ECKE,30,3.5381680236303907,3,2.309732716045403
ECKE,30,3.5381680236303907,3,2.309732716045403
ECKE,32,3.6646955601932802,3,2.1926993530964296
ECKE,32,3.6646955601932802,3,2.1926993530964296
ECKE,32,3.6646955601932802,3,2.1926993530964296
ECKE,32,3.6973628699390417,3,2.142271640558988
ECKE,32,3.6973628699390417,3,2.142271640558988
ECKE,32,3.6973628699390417,3,2.142271640558988
ECKE,34,3.8006253344987186,3,2.107983355207381
ECKE,34,3.8006253344987186,3,2.107983355207381
ECKE,33,3.72960162008188,3,2.1122990261341954
ECKE,33,3.72960162008188,3,2.1122990261341954
ECKE,33,3.72960162008188,3,2.1122990261341954
ECKE,31,3.4971056846630404,2,2.129476887973084
ECKE,31,3.4971056846630404,2,2.129476887973084
ECKE,31,3.4971056846630404,2,2.129476887973084
ECKE,28,3.3426361444393677,3,2.205120464375028
ECKE,28,3.3426361444393677,3,2.205120464375028
ECKE,28,3.3426361444393677,3,2.205120464375028
ECKE,25,3.1688190596974124,3,2.254073630238821
ECKE,25,3.1688190596974124,3,2.254073630238821
ECKE,25,3.1688190596974124,3,2.254073630238821
ECKE,22,3.0162860901509987,3,2.2500385107419163
ECKE,22,3.0162860901509987,3,2.2500385107419163
ECKE,22,2.818191626133654,2,2.1802043158293998
ECKE,22,2.818191626133654,2,2.1802043158293998
ECKE,22,2.818191626133654,2,2.1802043158293998
ECKE,22,2.7858257047739414,2,2.150759488486102
ECKE,22,2.7858257047739414,2,2.150759488486102
ECKE,22,2.7858257047739414,2,2.150759488486102
ECKE,24,2.8752796736418986,1,2.154990861079739
ECKE,24,2.8752796736418986,1,2.154990861079739
ECKE,24,2.8752796736418986,1,2.154990861079739
ECKE,27,3.0338651679400357,1,2.1843775669489673
ECKE,27,3.0338651679400357,1,2.1843775669489673
ECKE,39,3.4018116668900973,0,2.2500385107419163
ECKE,39,3.4018116668900973,0,2.2500385107419163
ECKE,39,3.4018116668900973,0,2.2500385107419163
ECKE,50,3.5499302883724653,1,2.333116975651791
ECKE,50,3.5499302883724653,1,2.333116975651791
ECKE,50,3.5499302883724653,1,2.333116975651791
ECKE,59,3.599356643129127,3,2.3562239883194707
ECKE,59,3.599356643129127,3,2.3562239883194707
ECKE,59,3.599356643129127,3,2.3562239883194707
ECKE,65,3.5364801101510324,3,2.3638652554630255
ECKE,65,3.5364801101510324,3,2.3638652554630255
ECKE,67,3.4778779782997304,3,2.3714761797602364
ECKE,67,3.4778779782997304,3,2.3714761797602364
ECKE,67,3.4778779782997304,3,2.3714761797602364
ECKE,68,3.4385831736267534,3,2.348552262989216
ECKE,68,3.4385831736267534,3,2.348552262989216
ECKE,68,3.4385831736267534,3,2.348552262989216
ECKE,67,3.449415433233483,3,2.348552262989216
ECKE,67,3.449415433233483,3,2.348552262989216
ECKE,55,3.4166459091989765,2,2.2741296283457473
ECKE,55,3.4166459091989765,2,2.2741296283457473
ECKE,55,3.4166459091989765,2,2.2741296283457473
ECKE,39,3.2472078290784907,1,2.27013432646217
ECKE,39,3.2472078290784907,1,2.27013432646217
ECKE,39,3.2472078290784907,1,2.27013432646217
ECKE,25,3.1230621740706113,2,2.305808164960979
ECKE,25,3.1230621740706113,2,2.305808164960979
ECKE,25,3.1230621740706113,2,2.305808164960979
ECKE,18,3.1230621740706113,6,2.3638652554630255
ECKE,18,3.1230621740706113,6,2.3638652554630255
ECKE,18,3.1230621740706113,6,2.3638652554630255
ECKE,14,3.188881392449616,11,2.4640993541206058
ECKE,14,3.188881392449616,11,2.4640993541206058
ECKE,13,3.3773326454571304,15,2.5522221370580667
ECKE,13,3.3773326454571304,15,2.5522221370580667
ECKE,13,3.3773326454571304,15,2.5522221370580667
ECKE,12,3.5263117994962414,19,2.62950893135897
ECKE,12,3.5263117994962414,19,2.62950893135897
ECKE,12,3.5263117994962414,19,2.62950893135897
ECKE,12,3.5297090805122338,19,2.6262216947365005
ECKE,12,3.5297090805122338,19,2.6262216947365005
ECKE,12,3.5297090805122338,19,2.6262216947365005
ECKE,12,3.5074824490692436,18,2.603026999073222
ECKE,12,3.5074824490692436,18,2.603026999073222
ECKE,13,3.328879258768353,15,2.5279886555539974
ECKE,13,3.328879258768353,15,2.5279886555539974
ECKE,13,3.328879258768353,15,2.5279886555539974
ECKE,13,3.0828381329291688,10,2.3714761797602364
ECKE,13,3.0828381329291688,10,2.3714761797602364
ECKE,18,3.0683375329280693,6,2.282096487950213
ECKE,18,3.0683375329280693,6,2.282096487950213
ECKE,18,3.0683375329280693,6,2.282096487950213
ECKE,23,3.085239258616866,3,2.2581007568960842
ECKE,23,3.085239258616866,3,2.2581007568960842
ECKE,23,3.085239258616866,3,2.2581007568960842
ECKE,29,3.132346258924372,1,2.2979356395569255
ECKE,29,3.132346258924372,1,2.2979356395569255
ECKE,29,3.132346258924372,1,2.2979356395569255
ECKE,33,3.1529912150651853,0,2.3136494787814286
ECKE,33,3.1529912150651853,0,2.3136494787814286
ECKE,38,3.2042666811300933,0,2.3175584677046572
ECKE,38,3.2042666811300933,0,2.3175584677046572
ECKE,38,3.2042666811300933,0,2.3175584677046572
ECKE,37,3.2323462567375145,0,2.309732716045403
ECKE,37,3.2323462567375145,0,2.309732716045403
ECKE,37,3.2323462567375145,0,2.309732716045403
